"uid","score"
1285,203.99434170096637
1287,184.10241839368098
1292,1135.1185884013444
1299,95.48742375725763
1306,114.74198570187095
1312,310.24798902556216
1314,93.19560727542864
1315,110.52494008713178
1316,182.84401485269677
1318,117.23311589593179
1326,212.72774460777168
1330,231.27773602260856
1343,312.6616958014398
1344,1910.0355424346023
1346,511.7182979014923
1347,614.2430657062212
1350,215.58827528810244
1354,798.0088282968283
1357,2720.5792074346473
1360,448.2178516606431
1362,115.5316972425446
1365,258.92078410443423
1366,287.74764549842587
1367,356.2107721066296
1372,54.55523624034793
1374,149.69197602200376
1375,474.98792567465273
1377,326.9587051580399
1378,154.9490488982407
1381,478.9416146308109
1382,505.7874565161245
1394,13273.236581170448
1395,21272.705503090503
1402,258.3599885541934
1408,296.0153112208792
1409,357.3607238535615
1414,56.31016816786059
1420,188.77868764170904
1425,121.63489149856527
1426,207.49769189950592
1433,420.3848822647167
1435,299.61731313005373
1437,66.93989156316056
1450,411.62916643631564
1457,273.85857633494714
1458,489.9533615284589
1462,5520.79551448247
1463,165.84421762645798
1465,148.63908044993457
1468,139.51236157243
1473,20145.827620289438
1482,258.6720548427378
1486,572.6642549167127
1488,575.9850891001564
1489,258.2220786699967
1496,8385.06971953772
1497,119.81045016384374
1501,327.57869759901314
1507,208.62809795907552
1516,68.44601860848438
1519,180.1274336163556
1528,163.5813609443071
1534,304.8509278694494
1536,134.04571466127052
1540,149.39761060053243
1541,462.02975837259214
1547,881.9404576216327
1550,63.27288727674345
1561,92.07709096822892
1562,223.48921337967937
1568,226.44308648264365
1573,127.75895102077823
1574,6870.063046337322
1577,103.43668052328137
1583,331.3852355955411
1584,121.59343439561923
1589,688.8576808358025
1591,357.92598462924343
1598,774.4571797038923
1604,1649.0189195537018
1608,553.679558445038
1611,5558.544017626896
1612,259.00986356211047
1623,100.80822787626786
1624,131.9541334532478
1631,243.67166935817806
1658,157.48643550964553
1659,138.95319119820738
1668,175.34311520712023
1669,1228.283367850397
1671,734.7288488179645
1674,271.90989704044483
1680,248.12105679012586
1681,57.64852702838729
1682,165.08729801807368
1688,698.7983799316618
1690,51.12363412834475
1698,59.02285806542373
1699,6877.89118130058
1707,893.763845198938
1710,501.06084566399625
1711,3918.8951823406637
1721,142.6273141445377
1725,482.5294978989739
1731,246.21445536926413
1737,3805.1731888359955
1742,267.9120458184299
1749,30.626446487176484
1750,123.45628819721273
1752,88.41123665025766
1760,129.31188551132638
1764,81.77004304498581
1770,271.3537155330939
1773,226.52298315604457
1776,384.1589412121342
1781,196.7649142748516
1785,73.39769701025496
1786,103.5087974533289
1788,434.9406656331356
1794,162.85578317665272
1795,147.0973837945727
1797,430.55132232487233
1798,90.0231811596993
1803,110.21511466808379
1804,440.37501452791105
1809,46.834692977999815
1824,245.20048650037964
1831,2093.1633373039713
1833,1008.2408342101356
1834,214.59574935318804
1835,183.06403614787598
1836,5161.162807039067
1838,144.97933679499485
1840,883.0524182945087
1841,235.91244624034562
1842,301.8519044378468
1845,164.217666722088
1853,128.53448888850104
1854,56.94978091388463
1855,271.6141184617147
1858,68.38435873369964
1859,349.7618967594617
1862,1868.881881374867
1863,306.3399280804614
1866,269.2590477700172
1872,208.69603254891922
1876,169.07391633955774
1882,472.9782568822834
1885,121.72597487313637
1889,203.60826479332178
1910,201.84696681343468
1914,177.0871208947153
1923,305.45580570761194
1926,280.39305972291737
1929,350.498433337246
1933,150.96795396869604
1938,203.9013362172452
1944,210.04163179419155
1946,220.61638036871946
1958,192.98593319330035
1961,10191.587407208594
1963,59.83261508023339
1966,187.89031164682092
1970,402.10705844330107
1971,299.8957852589086
1972,81.58861684527896
1975,14462.090365263206
1976,71.45517717361464
1978,286.5072043444221
1980,33.89757064110864
1982,265.1935976203047
1985,262.04329625530005
1989,246.97845098897895
1993,151.11214861849342
1994,190.0149813957593
1995,178.90720380255487
1996,120.58880712432122
1997,206.9025211303238
1998,909.0549557800234
2002,353.0530973794212
2003,73.1432904216268
2011,151.6821110912825
2020,120.16714030154368
2022,171.4331796124566
2031,431.34388069468844
2032,201.4154391958935
2033,1133.5780805970726
2045,159.4457153050408
2048,952.554528704689
2052,309.0801776958284
2053,194.5330113704959
2057,249.64730007100468
2058,7643.501468613816
2063,92.08864414437313
2095,120.50292395824317
2096,155.46120500666214
2112,261.6942457167777
2119,2930.7944057100513
2120,207.2677984886887
2122,1792.9708047927031
2130,94.67132569288805
2134,170.98946332775435
2139,213.13233527048612
2142,125.02041898748018
2144,232.2156915249126
2147,479.92875528238807
2148,207.81219149110763
2152,49.293602317274775
2158,114.8617374249154
2159,581.2542140607887
2162,1063.489664015986
2163,714.2981070435313
2166,176.3200758085101
2170,856.3789486014041
2171,252.89593927368188
2172,498.4801294795522
2174,8952.33496993017
2177,146.35039211920625
2201,4109.654294843393
2203,441.8559327795026
2206,451.8232010411656
2208,6882.8387840835185
2209,6730.757237319173
2218,283.2832040748601
2224,148.86870402339284
2229,166.92154689892655
2231,545.6165867419849
2232,243.08841231529564
2236,956.2990647827583
2242,115.92705153191862
2245,373.25975298569693
2252,111.47219747805026
2254,136.23145434264194
2256,166.4066151880984
2260,85.53083217480375
2262,141.8286322907638
2263,357.4979511663788
2264,156.96730932613218
2267,219.2336046656874
2268,577.429666812444
2270,619.2259403779708
2272,895.2839972685923
2273,130.4064815975133
2274,237.41879307885327
2278,67.88462118073114
2279,93.10822487230169
2282,405.3372697797013
2285,2909.179876664159
2288,150.08228324728918
2289,117.9626019354384
2294,8402.181874598044
2301,160.81173334563837
2303,323.68386450996496
2305,251.3580367708536
2306,212.32937550159664
2327,188.91628593403732
2333,596.0773136362731
2336,67.49345843505316
2338,212.3344451474253
2339,20698.72942154543
2340,339.5495694413022
2346,470.50652580646783
2348,401.1163719098448
2349,26165.33757636068
2352,253.91271343767667
2357,87.68641764189995
2371,48.90590721642789
2374,104.76822871753113
2376,75.44359385130214
2379,684.7399598297
2388,131.0824559868293
2390,68497.94267634572
2396,105.85823688954353
2402,341.3434391688695
2403,332.67388139142645
2405,25386.63376890881
2412,43.18163495406337
2413,200.89171346705194
2415,132.5469275741301
2428,211.82641393131163
2431,231.14378088829213
2451,242.1196729047793
2455,124.31966192205914
2456,312.9829079161928
2470,345.47164042035536
2471,468.53595434413467
2473,2688.3484583291115
2481,56.52049903525811
2485,187.44892186041685
2487,99.61580073893157
2488,144.29327539104926
2492,191.6970462242093
2505,5880.591697812246
2514,204.17225035741944
2517,291.26477971660336
2521,181.64721513742631
2523,357.16395499549
2525,241.2251545132807
2527,243.26879284827328
2528,506.865672086609
2532,67.45084756360451
2533,143.22303126365404
2535,203.761564888885
2542,70.17612686566025
2547,3802.785705605731
2549,220.84262398409302
2555,71.79047864969135
2560,101.26192792596363
2584,55.45082398963295
2586,514.7612275617178
2594,882.177510501319
2595,155.7795013221172
2605,78.99890715481622
2606,1087.483761919489
2607,225.84290363901334
2609,59.65188993295325
2610,52.283560567216355
2611,171.760709482126
2614,166.63095557053836
2622,106.42588698058111
2628,73.99042990308105
2629,354.71222200067666
2636,197.6415317505245
2637,37.139736013378794
2640,574.4026644419803
2645,239.27936618682673
2647,458.4785367819099
2649,181.54994484562928
2652,83.14362438508596
2655,378.541441387845
2656,20370.19120455189
2662,1061.9749452340723
2666,222.91893648615428
2667,173.1329017918024
2680,379.29191140617
2684,67.22406919890972
2696,101.46409428331475
2700,44.59199025455541
2701,210.30075527977706
2706,533.8104096248031
2710,1517.8913213923731
2713,180.33811386814776
2717,188.35586030880864
2720,273.1676036290745
2722,313.8465667541124
2723,158.4952391656356
2726,98.10799468479749
2732,6230.530778765077
2746,227.85633120039375
2757,76.48063131322901
2758,111.19822746842304
2762,71.58577406089896
2765,408.252908541576
2770,119.05628914699196
2771,9438.151677046208
2784,168.3985511349832
2785,74.54416000903387
2789,95.00737626173057
2799,61.44894462732755
2800,4221.466011983033
2810,204.9046829473636
2814,320.1310892339517
2816,59.036762655097334
2820,104.00783466276279
2824,166.7126376496908
2830,48.65287699097423
2832,129.96699079859894
2833,130.06222028348213
2834,148.07128720985375
2839,356.538960462993
2840,281.696718436875
2842,122.1881607217787
2846,183.42126054960812
2865,276.81228436796306
2868,209.7134653737344
2876,194.0325744013707
2880,141.2240311526186
2885,5515.977954957837
2886,46.174881563835655
2893,113.2366377168273
2895,347.2571882752231
2898,2104.1242209363368
2903,155.623183628703
2904,147.08412959460864
2917,102.641209129792
2919,160.67875398107722
2921,213.0747462494097
2922,324.04562642456506
2931,137.85641779312647
2932,5138.051635230296
2934,188.15248602050158
2937,266.4599005692871
2940,366.96403380131136
2941,69.00384198041634
2944,135.8022880665091
2946,192.7883115325886
2949,142.40552039967028
2951,217.0809646820604
2958,551.4921974470926
2959,217.16255822195745
2961,239.60095374504758
2964,928.9427630210679
2966,119.764610256259
2968,409.7272757661115
2975,166.77099959316573
2978,444.5410049421956
2986,33.90585067635485
2987,159.75590985987537
2989,242.77164333101965
2993,541.1069624332017
2997,143.00184549377542
2999,328.9886801109715
3016,318.23302768771856
3017,256.69316933030564
3019,220.83662376379382
3024,123.94747726734586
3026,132.52758461443392
3042,139.6606283807834
3043,364.64346491755464
3052,166.9771258332466
3055,457.659033597114
3058,1507.522612204289
3060,138.49123334661124
3070,253.1243119142785
3073,358.5175506896011
3079,231.33687349571508
3080,160.68553590665454
3081,17307.325417760007
3083,139.65130996226208
3087,384.3169119661562
3089,239.1121083736578
3090,275.08470069215184
3093,247.12684568337357
3095,60.84776683837738
3097,231.32301054916434
3101,345.55868543877443
3104,149.76743253034488
3105,102.24167286753826
3106,193.81816815880308
3115,371.0466709174193
3124,216.9885615691151
3125,11988.7306717921
3127,202.95357646027676
3140,43.59414378830695
3145,630.7148301736195
3146,14702.18793785813
3149,229.9838165106406
3150,57.840246382623995
3152,165.72445354484955
3165,412.68728843753456
3173,188.70509557498357
3180,15688.637701797867
3183,152.245476073109
3188,130.4653419019667
3189,66.50475938471553
3194,115.49934612951232
3209,506.4048582893781
3210,101.42697039008735
3214,471.1362213460728
3217,188.73442598211608
3219,304.56840071913905
3226,14771.335598649512
3228,132.22479919334071
3229,125.45403997702286
3238,875.9934060837737
3243,188.0224617928559
3245,304.94207706937806
3249,147.79364431556922
3250,234.7755831542035
3256,215.38301722324448
3260,245.17915767136373
3261,96.69701112731732
3267,12293.610515928774
3273,272.497094066221
3274,183.6886451686962
3275,239.17563788591815
3285,209.66807932825643
3291,159.42336635193655
3295,152.21200551102106
3299,972.0988342537748
3300,352.0293658408067
3305,36.31179347063926
3306,290.051628802183
3313,365.593308024232
3314,253.0484729993457
3315,192.508595617906
3319,109.60568970209742
3321,71.05527217167179
3324,109.79670289966973
3327,714.6259549089598
3328,144.42331933917163
3332,549.5636063526177
3335,754.9307968012174
3336,129.86296098864665
3338,73.11973149707907
3339,281.25028810033
3343,7829.39877910877
3345,1235.8615564132479
3347,95.80180684124161
3351,124.24581818423698
3353,385.36886753662816
3358,171.76994141502934
3362,294.86398899924137
3365,64.81891434778123
3367,194.35014115127112
3371,299.5968762910554
3372,363.68384804893543
3377,336.59326458899307
3379,286.98256150111183
3380,7693.389789806698
3382,179.7528506380867
3387,50.24969539713941
3388,76.57650369583023
3389,119.98399523895038
3394,127.4268284622544
3397,275.6859488472062
3399,310.50467371451504
3400,109.41189195387035
3406,130.74702442635055
3411,148.37368572385049
3412,1429.66801724748
3413,1510.7987076520549
3416,198.0561437824831
3417,14914.924246993502
3418,175.83484791726602
3419,272.49846430046716
3423,801.2159049574202
3424,6739.089101581664
3428,74.0521955522778
3429,8710.041810088123
3430,1577.0822497930158
3433,241.82963820905263
3437,270.26407638053513
3439,21296.580818678154
3441,259.536876850446
3447,1808.2011551799478
3448,269.3416724654376
3451,215.39142407775486
3458,140.58651877756702
3459,18762.327353899702
3462,49.72416110697418
3466,191.47151931915914
3470,405.22368394701226
3477,236.9583947782005
3479,347.2920776872662
3481,204.03187749243497
3490,378.50681520371245
3491,468.347164634869
3495,221.54578044821727
3504,285.3983479954004
3512,272.90525853728144
3513,134.3455389738828
3523,745.759871098755
3526,125.1223871017311
3530,579.5316327301673
3535,6914.08874402168
3536,167.8395834792955
3543,833.7019835814565
3547,79.49706661180502
3549,111.82197826200206
3560,995.0647952389195
3564,165.84932887629736
3567,7260.68145694169
3574,118.74000178769133
3585,255.4776337157566
3589,35.991462054007904
3597,617.2704863030775
3600,95.65859847631387
3605,147.1277931673473
3607,546.1990513298318
3611,377.45209795870784
3612,213.3566470624838
3613,418.19561490795013
3622,214.66922299307123
3623,251.9661141927947
3639,159.16777650293747
3642,295.9721964247968
3644,122.11031734706907
3646,17998.245818216245
3648,702.0891551061966
3651,11806.583050973342
3655,422.51585278700486
3661,125.74352167776655
3662,383.6139912172027
3663,129.52635429525725
3666,355.93152097616553
3667,154.35531568120973
3669,130.31017624188217
3677,88.88585903309178
3685,81.0964658548391
3689,2253.791134115669
3690,316.2814805426917
3697,207.24333637829685
3700,118.04688629216572
3704,197.79040989830378
3711,29.2272706127566
3715,102.51057094845599
3716,179.06487995155047
3723,243.16322558723263
3727,211.81641894792594
3728,1047.717297982805
3730,302.8118936385436
3734,285.4922760760828
3738,140.26220811802455
3741,280.0579421683599
3742,459.8285470831127
3744,266.7529897051048
3749,821.9174899186501
3750,108.47238852131262
3751,446.23870118215416
3752,393.01849927645566
3753,192.26206745687514
3754,358.3593753219011
3755,345.6230248985556
3757,102.66142229993456
3769,92.90885391075567
3772,63.44054635715937
3777,170.69156845714951
3780,14174.977661277004
3785,7460.657666038351
3787,323.81566655019736
3789,228.04775476779966
3791,1163.43822047142
3793,12592.379273148597
3795,479.83099045443385
3803,117.63103817241381
3804,151.07415694100317
3806,123.7267161595757
3807,3721.7048424718955
3826,527.1056712090775
3829,188.5588502217628
3832,395.7869431430652
3837,13485.300691606659
3850,128.26379539418897
3852,108.60184505387095
3857,265.1255204568364
3858,373.91139537695466
3876,238.2019946158797
3882,128.0006316177485
3886,1280.0800351072883
3888,148.1470476307714
3891,153.49395838464827
3893,469.48739297028294
3906,159.4431908863599
3910,97.43870495253185
3913,8695.58299452592
3919,204.11365494522408
3922,99.34456191923137
3938,17498.771083198153
3939,119.40313644773272
3943,21579.475725968794
3944,85.1893905467816
3945,37.817685913065844
3952,243.03189522508399
3956,665.3861328101494
3961,865.2810363731081
3965,123.80037316891004
3983,307.9233416588885
3988,215.61884842308228
3990,315.63077667152885
3998,362.89180541016117
4003,746.7762574728425
4004,80.08703255833574
4012,223.17654365856916
4024,323.6087060232357
4025,523.7040902481453
4026,276.89211912567237
4032,473.0705978379269
4034,103.92872264515677
4040,7010.937570663802
4042,1671.1220032963597
4044,237.02709797284678
4048,48.82956309678702
4053,324.5475056731957
4055,894.2459894226358
4059,147.659018302535
4063,336.61911190037097
4066,139.3084509685317
4067,447.7649666605159
4068,184.5925256382164
4071,44.14677564695258
4074,209.48606910429112
4075,308.77919513636823
4081,282.9673234484136
4083,660.8746084405786
4086,214.65020013158332
4089,1102.107003512602
4095,464.6177325594347
4100,193.56059555155943
4105,110.8242180433144
4108,2487.6903809168753
4110,520.8443554315262
4112,363.0478610875014
4113,682.5171232597474
4118,10244.992981522293
4119,196.87054264021663
4120,390.1315017347358
4123,7712.815649942285
4126,195.7048740508273
4132,77.24343623558306
4134,135.2794164683188
4136,281.1602720364083
4137,348.4934860068034
4141,338.7385131063303
4144,419.3532014533428
4145,283.0402533562832
4147,153.75045950188849
4154,195.77181637287725
4160,730.6235138398675
4166,128.29401004298612
4169,133.63612602627984
4171,1070.7286494224327
4172,128.56268141735995
4174,345.64957697628734
4175,271.94422819160343
4178,144.8367121907172
4179,101.0063756540614
4182,7273.458346622046
4183,283.39193238184515
4187,2224.2783524314395
4188,236.7892390893346
4189,1605.9761215624671
4192,367.31596960022523
4195,62.64066817685129
4197,253.83386325685007
4198,226.12452426558312
4201,92.75861517123518
4206,206.48137539847716
4208,133.15305510450068
4212,273.47961367348853
4219,216.27640877454104
4228,329.47231496536995
4232,153.1794439070659
4236,119.97435430823087
4238,478.43500485268316
4244,187.5297840506847
4248,434.1433608533335
4251,231.6820551140924
4252,9097.046855918597
4254,737.2504331585287
4263,76.21654201929587
4266,2828.4316941793722
4267,84.2827777523633
4270,227.20609243507806
4275,177.14605672602264
4278,482.5591777227279
4281,602.6509396828183
4284,354.4647247711059
4285,208.99419711002517
4288,15289.629956818866
4289,858.1471766213842
4298,222.94093717787894
4310,156.2649897462918
4313,268.28430999233217
4314,279.24249772037365
4315,505.7239416821209
4325,152.86856093388235
4327,3355.6311813944126
4331,244.35482935305595
4338,349.5686985189974
4342,662.5627983904091
4348,261.5452407075685
4350,148.42788840076997
4351,220.69232991765205
4352,527.7737824452514
4354,21.159920585278186
4360,5876.49503139373
4363,611.133660476515
4366,251.64080537683105
4368,261.5689428991465
4375,69.6855502793503
4377,167.2983719142674
4380,142.93170555289885
4389,401.7002928081628
4393,373.50032804721974
4398,1909.0038685924774
4399,11723.974461345379
4406,150.04003851747288
4410,106.32158309854603
4413,115.54524551055286
4420,166.04410875175566
4432,266.4399585787007
4439,45.05663325484586
4441,15705.226833893974
4445,220.28536295188218
4446,469.5830016807423
4448,353.78233068333054
4449,81.81526578517277
4457,6564.246163916399
4459,211.0229728594452
4462,335.76108384234516
4466,151.39707128330642
4470,165.42107455722237
4471,362.05833703425526
4472,13590.191352225702
4474,98.92038212569355
4479,10653.4288373815
4486,15815.791247963456
4487,183.30879875408618
4491,447.8270414222633
4494,331.5720420883424
4497,107.54251056734647
4502,100.79866386858097
4506,107.02966055765808
4507,179.38616153906872
4512,177.5843402804613
4514,151.58944471163244
4515,428.35237921628504
4516,375.025262667157
4519,961.9520625208645
4525,311.2502724594905
4526,394.92770692040887
4527,421.3360882919153
4529,431.5457602147766
4531,201.19089922060942
4532,73.67612255578022
4538,156.4971876976184
4544,65.18894427587065
4551,16034.519506513694
4556,244.198164995367
4558,131.59304637841996
4559,1798.15277386881
4561,315.2761638332812
4563,521.9452087329253
4569,86.82404275680402
4571,10946.192142100821
4572,147.16064249250343
4584,237.41601849513705
4585,116.64102984343285
4591,120.08883308642014
4592,319.96612382752085
4595,75.67133721563042
4603,155.96976927832318
4608,131.6932476478266
4609,161.49193651455573
4610,260.6577205375937
4614,85.95601998868297
4621,31.434407994743534
4623,131.70450529469116
4625,373.68699465380723
4630,136.53973417195428
4631,147.29081422514298
4632,231.75126329393686
4634,203.13646840078562
4638,206.01750877523673
4642,832.1265181138699
4643,140.39390049329336
4645,94.54532108097185
4650,92.45778746572873
4655,163.30815680113847
4658,46.2212267474785
4663,82.79251347355935
4665,1853.611336888747
4669,123.47157263375018
4670,3261.229705299728
4674,525.8744481187159
4689,293.4233367177715
4690,144.0914004298101
4693,203.33864933186052
4696,215.64682958847996
4706,295.04567754599196
4722,515.1496542244123
4724,1055.3205125483812
4725,92.75319292787572
4727,683.4812759372579
4730,255.33028678483817
4736,123.5698269139925
4744,219.07390036509983
4747,534.2362536798212
4756,336.3970831627172
4758,459.6951816540845
4764,15038.227729993087
4766,217.343882744435
4771,79.33405051368581
4783,1458.9740351041387
4784,170.3354721459736
4786,95.39090388302682
4788,58.089043240280475
4814,49.734868754667104
4815,131.2530997846617
4819,417.0776884953434
4820,453.0573639991834
4821,177.95343154362615
4822,7536.298116796965
4823,344.56625848452177
4824,168.38811061089768
4828,3143.2805548365936
4840,3385.712458506153
4842,181.72397905737728
4854,113.64208010512567
4860,4285.902218356206
4861,63.7983923820489
4872,116.40175253051032
4874,413.5129741788201
4884,301.87414665169115
4885,135.29180932589318
4888,170.60298250304504
4893,139.2073174515016
4896,95.78874309284123
4900,60.98305572727703
4914,109.02310962694875
4919,350.7723536238288
4921,404.1760012211513
4925,333.44035426698855
4926,373.59422370254725
4927,91.04986031754339
4928,1041.2967354730552
4930,118.66179554659195
4933,174.56344189764908
4937,221.55482310258157
4941,78.24693746734066
4944,378.90099528108044
4946,1165.2796760709582
4948,57.48395675931891
4961,109.91218692143866
4962,239.9965123192092
4965,134.55384099271114
4971,186.91788709681782
4975,211.53224656825049
4976,358.9668455293363
4980,209.84449400004127
4981,140.13027061323385
4983,127.3431839268344
4990,313.8935556057479
4993,81.68844956587768
5006,45.869786774598595
5012,85.80893382133121
5019,215.240086403485
5023,86.27067670939884
5027,479.77107831619367
5042,2870.5730531459953
5043,189.23176711212653
5049,17735.267636376007
5051,228.55415292883438
5055,196.84699001457778
5060,66.44387456988851
5065,18821.210529143045
5066,71.47795920758972
5072,280.88370888043175
5079,173.82210810341155
5084,189.4460993982478
5086,364.73742209616705
5089,2037.0125132994442
5092,466.9123774422702
5102,220.02146873419363
5107,180.19358379108183
5109,469.6477321152656
5115,420.00569726911317
5120,446.6110381644902
5128,546.621828976259
5135,7033.4899308173235
5137,657.2932053789493
5138,116.02322263708888
5140,2334.615593067095
5147,465.1358247981179
5154,434.64309121256593
5159,318.1044290060766
5160,1014.2411241341746
5161,253.84587255387055
5168,36.73333932962328
